1514999,1000000,982303,982322,982303,982303,982283,982303,982303
1519999,1000000,982371,982391,982371,982371,982351,982371,982371
1517500,1000000,982163,982183,982163,982163,982142,982163,982163
1517500,1000000,981980,982000,981980,981980,981959,981980,981980
1514999,1000000,982006,982026,982006,982006,981986,982006,982006
1519999,1000000,981813,981833,981813,981813,981792,981813,981813
1514999,1000000,981511,981531,981511,981511,981492,981511,981511
1514999,1000000,981494,981514,981494,981494,981474,981494,981494
1514999,1000000,981458,981478,981458,981458,981437,981458,981458
1514999,1000000,981310,981331,981310,981310,981290,981310,981310
1514999,1000000,981314,981334,981314,981314,981293,981314,981314
1514999,1000000,981207,981228,981207,981207,981186,981207,981207
1514999,1000000,981024,981044,981024,981024,981004,981024,981024
1514999,1000000,981146,981166,981146,981146,981126,981146,981146
1512500,1000000,981085,981106,981085,981085,981065,981085,981085
1514999,1000000,980962,980983,980962,980962,980942,980962,980962
1512500,1000000,980972,980992,980972,980972,980951,980972,980972
1514999,1000000,980890,980910,980890,980890,980869,980890,980890
1514999,1000000,980651,980671,980651,980651,980631,980651,980651
1514999,1000000,980463,980484,980463,980463,980443,980463,980463
1514999,1000000,980398,980419,980398,980398,980378,980398,980398
1514999,1000000,980398,980419,980398,980398,980378,980398,980398
1514999,1000000,980414,980434,980414,980414,980393,980414,980414
1514999,1000000,980353,980373,980353,980353,980332,980353,980353
1514999,1000000,980353,980373,980353,980353,980332,980353,980353
1514999,1000000,980169,980189,980169,980169,980148,980169,980169
1512500,1000000,980117,980138,980117,980117,980096,980117,980117
1514999,1000000,980157,980178,980157,980157,980137,980157,980157
1512500,1000000,980041,980061,980041,980041,980020,980041,980041
1512500,1000000,979913,979934,979913,979913,979893,979913,979913
1514999,1000000,979796,979817,979796,979796,979775,979796,979796
1514999,1000000,979739,979760,979739,979739,979719,979739,979739
1509999,1000000,979441,979461,979441,979441,979421,979441,979441
1512500,1000000,979542,979562,979542,979542,979522,979542,979542
1507500,1000000,979546,979566,979546,979546,979525,979546,979546
1514999,1000000,979441,979462,979441,979441,979421,979441,979441
1514999,1000000,979114,979133,979114,979114,979094,979114,979114
1514999,1000000,979014,979034,979014,979014,978993,979014,979014
1514999,1000000,978628,978647,978628,978628,978609,978628,978628
1514999,1000000,978644,978664,978644,978644,978624,978644,978644
1514999,1000000,978636,978656,978636,978636,978615,978636,978636
1512500,1000000,978646,978667,978646,978646,978626,978646,978646
1514999,1000000,978823,978843,978823,978823,978803,978823,978823
1514999,1000000,978567,978587,978567,978567,978547,978567,978567
1514999,1000000,978583,978603,978583,978583,978562,978583,978583
1514999,1000000,978461,978482,978461,978461,978441,978461,978461
1514999,1000000,978269,978289,978269,978269,978248,978269,978269
1514999,1000000,978319,978340,978319,978319,978299,978319,978319
1512500,1000000,978141,978161,978141,978141,978120,978141,978141
1514999,1000000,977903,977923,977903,977903,977882,977903,977903
1514999,1000000,977892,977913,977892,977892,977872,977892,977892
1514999,1000000,977896,977917,977896,977896,977875,977896,977896
1509999,1000000,977728,977749,977728,977728,977708,977728,977728
1512500,1000000,977726,977747,977726,977726,977705,977726,977726
1514999,1000000,977723,977743,977723,977723,977702,977723,977723
1517500,1000000,977489,977509,977489,977489,977469,977489,977489
1514999,1000000,977489,977510,977489,977489,977469,977489,977489
1512500,1000000,977543,977563,977543,977543,977523,977543,977543
1512500,1000000,977476,977496,977476,977476,977455,977476,977476
1514999,1000000,977431,977451,977431,977431,977410,977431,977431
1512500,1000000,977237,977257,977237,977237,977217,977237,977237
1507500,1000000,977182,977203,977182,977182,977161,977182,977182
1507500,1000000,977108,977128,977108,977108,977087,977108,977108
1507500,1000000,977115,977136,977115,977115,977095,977115,977115
1509999,1000000,976871,976891,976871,976871,976851,976871,976871
1509999,1000000,976872,976893,976872,976872,976852,976872,976872
1512500,1000000,976916,976937,976916,976916,976896,976916,976916
1509999,1000000,976880,976900,976880,976880,976859,976880,976880
1507500,1000000,976861,976882,976861,976861,976840,976861,976861
1509999,1000000,976686,976706,976686,976686,976665,976686,976686
1512500,1000000,976743,976764,976743,976743,976723,976743,976743
1507500,1000000,976634,976655,976634,976634,976614,976634,976634
1514999,1000000,976627,976647,976627,976627,976606,976627,976627
1507500,1000000,976630,976651,976630,976630,976610,976630,976630
1509999,1000000,976737,976757,976737,976737,976717,976737,976737
1507500,1000000,976556,976576,976556,976556,976535,976556,976556
1509999,1000000,976506,976526,976506,976506,976485,976506,976506
1507500,1000000,976373,976393,976373,976373,976352,976373,976373
1507500,1000000,976259,976279,976259,976259,976238,976259,976259
1509999,1000000,975948,975968,975948,975948,975928,975948,975948
1509999,1000000,975775,975795,975775,975775,975754,975775,975775
1507500,1000000,975596,975617,975596,975596,975576,975596,975596
1509999,1000000,975538,975558,975538,975538,975517,975538,975538
1509999,1000000,975510,975530,975510,975510,975489,975510,975510
1507500,1000000,975600,975621,975600,975600,975580,975600,975600
1509999,1000000,975397,975417,975397,975397,975376,975397,975397
1507500,1000000,975095,975115,975095,975095,975076,975095,975095
1507500,1000000,974923,974943,974923,974923,974902,974923,974923
1507500,1000000,974800,974821,974800,974800,974780,974800,974800
1507500,1000000,974803,974824,974803,974803,974783,974803,974803
1507500,1000000,974677,974698,974677,974677,974657,974677,974677
1507500,1000000,974661,974682,974661,974661,974641,974661,974661
1507500,1000000,974661,974682,974661,974661,974641,974661,974661
1507500,1000000,974609,974630,974609,974609,974588,974609,974609
1502500,1000000,974781,974800,974781,974781,974761,974781,974781
1509999,1000000,974794,974815,974794,974794,974774,974794,974794
1507500,1000000,974906,974926,974906,974906,974886,974906,974906
1507500,1000000,974726,974746,974726,974726,974706,974726,974726
1507500,1000000,974780,974800,974780,974780,974759,974780,974780
1507500,1000000,974838,974859,974838,974838,974818,974838,974838
1512500,1000000,974558,974578,974558,974558,974538,974558,974558
1507500,1000000,974719,974738,974719,974719,974699,974719,974719
1507500,1000000,974777,974797,974777,974777,974757,974777,974777
1507500,1000000,974720,974741,974720,974720,974700,974720,974720
1507500,1000000,974544,974564,974544,974544,974523,974544,974544
1502500,1000000,974494,974515,974494,974494,974474,974494,974494
1507500,1000000,974415,974436,974415,974415,974394,974415,974415
1507500,1000000,974483,974503,974483,974483,974462,974483,974483
1507500,1000000,974432,974453,974432,974432,974412,974432,974432
1507500,1000000,974488,974508,974488,974488,974467,974488,974488
1507500,1000000,974497,974518,974497,974497,974477,974497,974497
1507500,1000000,974350,974371,974350,974350,974330,974350,974350
1500000,1000000,974132,974152,974132,974132,974112,974132,974132
1507500,1000000,973941,973961,973941,973941,973920,973941,973941
1502500,1000000,973829,973849,973829,973829,973808,973829,973829
1507500,1000000,973767,973787,973767,973767,973746,973767,973767
1502500,1000000,973628,973649,973628,973628,973608,973628,973628
1507500,1000000,973576,973596,973576,973576,973555,973576,973576
1507500,1000000,973628,973649,973628,973628,973608,973628,973628
1507500,1000000,973579,973599,973579,973579,973558,973579,973579
1502500,1000000,973563,973584,973563,973563,973543,973563,973563
1507500,1000000,973500,973520,973500,973500,973479,973500,973500
1502500,1000000,973506,973527,973506,973506,973486,973506,973506
1502500,1000000,973637,973657,973637,973637,973617,973637,973637
1507500,1000000,973564,973585,973564,973564,973544,973564,973564
1507500,1000000,973399,973420,973399,973399,973379,973399,973399
1507500,1000000,973273,973294,973273,973273,973253,973273,973273
1500000,1000000,973136,973157,973136,973136,973116,973136,973136
1502500,1000000,973193,973213,973193,973193,973172,973193,973193
1507500,1000000,973215,973236,973215,973215,973195,973215,973215
1502500,1000000,973132,973152,973132,973132,973111,973132,973132
1507500,1000000,973279,973299,973279,973279,973259,973279,973279
1502500,1000000,973159,973180,973159,973159,973139,973159,973159
1507500,1000000,973011,973032,973011,973011,972991,973011,973011
1507500,1000000,972774,972794,972774,972774,972754,972774,972774
1507500,1000000,972846,972866,972846,972846,972825,972846,972846
1507500,1000000,972534,972553,972534,972534,972514,972534,972534
1507500,1000000,972279,972299,972279,972279,972259,972279,972279
1502500,1000000,972224,972244,972224,972224,972203,972224,972224
1502500,1000000,972120,972140,972120,972120,972099,972120,972120
1507500,1000000,972058,972078,972058,972058,972037,972058,972058
1507500,1000000,971919,971940,971919,971919,971899,971919,971919
1507500,1000000,971748,971768,971748,971748,971727,971748,971748
1507500,1000000,971611,971632,971611,971611,971590,971611,971611
1507500,1000000,971571,971592,971571,971571,971551,971571,971571
1507500,1000000,971378,971398,971378,971378,971357,971378,971378
1509999,1000000,971198,971218,971198,971198,971177,971198,971198
1507500,1000000,971010,971030,971010,971010,970990,971010,971010
1507500,1000000,970818,970838,970818,970818,970798,970818,970818
1507500,1000000,970527,970547,970527,970527,970507,970527,970527
1507500,1000000,970326,970347,970326,970326,970306,970326,970326
1507500,1000000,970202,970222,970202,970202,970181,970202,970202
1502500,1000000,970203,970223,970203,970203,970182,970203,970203
1507500,1000000,970096,970117,970096,970096,970075,970096,970096
1507500,1000000,969914,969934,969914,969914,969893,969914,969914
1507500,1000000,969784,969804,969784,969784,969763,969784,969784
1502500,1000000,969725,969746,969725,969725,969704,969725,969725
1507500,1000000,969849,969869,969849,969849,969829,969849,969849
1507500,1000000,969798,969818,969798,969798,969777,969798,969798
1507500,1000000,969773,969793,969773,969773,969752,969773,969773
1507500,1000000,969737,969758,969737,969737,969717,969737,969737
1507500,1000000,969794,969815,969794,969794,969774,969794,969794
1507500,1000000,969779,969800,969779,969779,969759,969779,969779
1507500,1000000,969779,969800,969779,969779,969759,969779,969779
1502500,1000000,969535,969555,969535,969535,969515,969535,969535
1509999,1000000,969411,969431,969411,969411,969390,969411,969411
1507500,1000000,969349,969369,969349,969349,969328,969349,969349
1507500,1000000,969362,969382,969362,969362,969341,969362,969362
1507500,1000000,969177,969197,969177,969177,969156,969177,969177
1507500,1000000,969047,969067,969047,969047,969026,969047,969047
1507500,1000000,968803,968823,968803,968803,968782,968803,968803
1507500,1000000,968681,968701,968681,968681,968660,968681,968681
1507500,1000000,968559,968579,968559,968559,968538,968559,968559
1507500,1000000,968314,968335,968314,968314,968294,968314,968314
1502500,1000000,968253,968273,968253,968253,968232,968253,968253
1507500,1000000,968076,968096,968076,968076,968056,968076,968076
1500000,1000000,968154,968174,968154,968154,968134,968154,968154
1502500,1000000,967883,967903,967883,967883,967863,967883,967883
1500000,1000000,967905,967926,967905,967905,967885,967905,967905
1500000,1000000,968032,968052,968032,968032,968012,968032,968032
1500000,1000000,967767,967787,967767,967767,967747,967767,967767
1502500,1000000,967644,967665,967644,967644,967624,967644,967644
1500000,1000000,967595,967616,967595,967595,967575,967595,967595
1500000,1000000,967356,967377,967356,967356,967336,967356,967356
1497499,1000000,967233,967254,967233,967233,967213,967233,967233
1497499,1000000,967093,967113,967093,967093,967072,967093,967093
1502500,1000000,966855,966876,966855,966855,966835,966855,966855
1497499,1000000,966870,966890,966870,966870,966849,966870,966870
1497499,1000000,966848,966868,966848,966848,966827,966848,966848
1497499,1000000,966623,966643,966623,966623,966602,966623,966623
1500000,1000000,966546,966567,966546,966546,966526,966546,966546
1497499,1000000,966304,966324,966304,966304,966283,966304,966304
1497499,1000000,966193,966214,966193,966193,966173,966193,966193
1502500,1000000,966050,966071,966050,966050,966030,966050,966050
1497499,1000000,965939,965959,965939,965939,965918,965939,965939
1495000,1000000,965871,965892,965871,965871,965850,965871,965871
1495000,1000000,965767,965787,965767,965767,965746,965767,965767
1500000,1000000,965646,965667,965646,965646,965626,965646,965646
1495000,1000000,965504,965525,965504,965504,965484,965504,965504
1492499,1000000,965528,965549,965528,965528,965508,965528,965528
1497499,1000000,965698,965718,965698,965698,965679,965698,965698
1497499,1000000,965582,965602,965582,965582,965561,965582,965582
1497499,1000000,965576,965597,965576,965576,965556,965576,965576
1497499,1000000,965520,965541,965520,965520,965499,965520,965520
1497499,1000000,965585,965605,965585,965585,965565,965585,965585
1495000,1000000,965326,965346,965326,965326,965306,965326,965326
1497499,1000000,965019,965039,965019,965019,964999,965019,965019
1497499,1000000,964916,964937,964916,964916,964896,964916,964916
1495000,1000000,964592,964612,964592,964592,964572,964592,964592
1495000,1000000,964543,964563,964543,964543,964522,964543,964543
1495000,1000000,964341,964361,964341,964341,964320,964341,964341
1497499,1000000,964109,964129,964109,964109,964089,964109,964109
1497499,1000000,964114,964135,964114,964114,964094,964114,964114
1495000,1000000,963990,964011,963990,963990,963970,963990,963990
1495000,1000000,963981,964002,963981,963981,963961,963981,963981
1497499,1000000,963999,964019,963999,963999,963978,963999,963999
1497499,1000000,963733,963753,963733,963733,963713,963733,963733
1492499,1000000,963746,963767,963746,963746,963726,963746,963746
1495000,1000000,963736,963756,963736,963736,963715,963736,963736
1497499,1000000,963619,963640,963619,963619,963598,963619,963619
1497499,1000000,963680,963700,963680,963680,963659,963680,963680
1492499,1000000,963807,963827,963807,963807,963787,963807,963807
1495000,1000000,963859,963879,963859,963859,963838,963859,963859
1495000,1000000,963855,963875,963855,963855,963834,963855,963855
1490000,1000000,963995,964015,963995,963995,963975,963995,963995
1492499,1000000,963867,963887,963867,963867,963846,963867,963867
1492499,1000000,963878,963898,963878,963878,963857,963878,963878
1497499,1000000,963804,963825,963804,963804,963784,963804,963804
1497499,1000000,963620,963641,963620,963620,963600,963620,963620
1497499,1000000,963693,963713,963693,963693,963673,963693,963693
1495000,1000000,963556,963577,963556,963556,963536,963556,963556
1495000,1000000,963393,963414,963393,963393,963372,963393,963393
1495000,1000000,963247,963268,963247,963247,963226,963247,963247
1497499,1000000,963136,963157,963136,963136,963116,963136,963136
1497499,1000000,963136,963157,963136,963136,963116,963136,963136
1495000,1000000,963001,963021,963001,963001,962980,963001,963001
1497499,1000000,962951,962972,962951,962951,962931,962951,962951
1497499,1000000,962779,962800,962779,962779,962759,962779,962779
1495000,1000000,962526,962546,962526,962526,962505,962526,962526
1497499,1000000,962394,962415,962394,962394,962374,962394,962394
1497499,1000000,962230,962251,962230,962230,962209,962230,962230
1495000,1000000,962037,962058,962037,962037,962017,962037,962037
1497499,1000000,961968,961989,961968,961968,961947,961968,961968
1497499,1000000,961977,961998,961977,961977,961957,961977,961977
1495000,1000000,961988,962008,961988,961988,961967,961988,961988
1497499,1000000,962044,962064,962044,962044,962023,962044,962044
1497499,1000000,961985,962006,961985,961985,961964,961985,961985
1495000,1000000,961863,961883,961863,961863,961842,961863,961863
1495000,1000000,961925,961946,961925,961925,961905,961925,961925
1497499,1000000,961969,961990,961969,961969,961949,961969,961969
1492499,1000000,961902,961923,961902,961902,961881,961902,961902
1495000,1000000,961668,961688,961668,961668,961648,961668,961668
1490000,1000000,961544,961564,961544,961544,961523,961544,961544
1495000,1000000,961600,961621,961600,961600,961580,961600,961600
1497499,1000000,961477,961498,961477,961477,961456,961477,961477
1497499,1000000,961246,961266,961246,961246,961225,961246,961246
1497499,1000000,961183,961203,961183,961183,961162,961183,961183
1495000,1000000,961053,961074,961053,961053,961032,961053,961053
1495000,1000000,960808,960828,960808,960808,960787,960808,960808
1497499,1000000,960520,960540,960520,960520,960500,960520,960520
1495000,1000000,960276,960296,960276,960276,960256,960276,960276
1495000,1000000,960033,960053,960033,960033,960013,960033,960033
1497499,1000000,959894,959914,959894,959894,959874,959894,959894
1492499,1000000,960010,960030,960010,960010,959990,960010,960010
1492499,1000000,959776,959796,959776,959776,959756,959776,959776
1495000,1000000,959589,959610,959589,959589,959569,959589,959589
1495000,1000000,959484,959504,959484,959484,959463,959484,959484
1495000,1000000,959467,959487,959467,959467,959446,959467,959467
1490000,1000000,959337,959358,959337,959337,959316,959337,959337
1495000,1000000,959182,959202,959182,959182,959161,959182,959182
1492499,1000000,958853,958872,958853,958853,958833,958853,958853
1497499,1000000,958618,958638,958618,958618,958598,958618,958618
1492499,1000000,958318,958338,958318,958318,958298,958318,958318
1492499,1000000,958380,958400,958380,958380,958360,958380,958380
1495000,1000000,958247,958268,958247,958247,958227,958247,958247
1497499,1000000,958255,958275,958255,958255,958234,958255,958255
1492499,1000000,958381,958401,958381,958381,958361,958381,958381
1495000,1000000,958327,958347,958327,958327,958306,958327,958327
1497499,1000000,958187,958207,958187,958187,958166,958187,958187
1492499,1000000,958125,958146,958125,958125,958105,958125,958125
1495000,1000000,958250,958270,958250,958250,958230,958250,958250
1495000,1000000,958248,958268,958248,958248,958227,958248,958248
1495000,1000000,958124,958145,958124,958124,958103,958124,958124
1492499,1000000,957872,957892,957872,957872,957852,957872,957872
