9949969.52,9950176.54,9949969.52,9949969.52,9949762.51,9949969.52,9949969.52,24999.99,24999.99,25004.88,24999.99,24999.99,24995.11,24999.99,-555,-555,-555,2372.21,-556,-555,-3483.13
9949967.44,9950174.45,9949967.44,9949967.44,9949760.42,9949967.44,9949967.44,25000,25000,25004.89,25000,25000,24995.11,25000,-608,-608,-608,2319.93,-608,-608,-3535.41
9949375.93,9949582.94,9949375.93,9949375.93,9949168.91,9949375.93,9949375.93,11618030.4,11618030.4,11618035.28,11618030.4,11618030.4,11618025.51,11618030.4,-36456.26,-36456.22,-36456.26,-33539.08,-36456.3,-36456.26,-39373.45
9948798.66,9949005.67,9948798.66,9948798.66,9948591.65,9948798.66,9948798.66,14814295.3,14814295.3,14814300.19,14814295.3,14814295.3,14814290.41,14814295.3,-72102.2,-72102.16,-72102.2,-69188.11,-72102.24,-72102.2,-75016.28
9948226.46,9948433.47,9948226.46,9948226.46,9948019.44,9948226.46,9948226.46,15669406.38,15669406.38,15669411.27,15669406.38,15669406.38,15669401.49,15669406.38,-107519.81,-107519.76,-107519.81,-104606.61,-107519.85,-107519.81,-110433
9947654.84,9947861.86,9947654.84,9947654.84,9947447.83,9947654.84,9947654.84,15907825.16,15907825.16,15907830.05,15907825.16,15907825.16,15907820.27,15907825.16,-142812.86,-142812.82,-142812.86,-139899.93,-142812.9,-142812.86,-145725.79
9947086.18,9947293.2,9947086.18,9947086.18,9946879.17,9947086.18,9947086.18,15920211.38,15920211.38,15920216.26,15920211.38,15920211.38,15920206.49,15920211.38,-177816.32,-177816.28,-177816.32,-174903.42,-177816.36,-177816.32,-180729.22
9946517.15,9946724.16,9946517.15,9946517.15,9946310.13,9946517.15,9946517.15,15923664.85,15923664.85,15923669.74,15923664.85,15923664.85,15923659.97,15923664.85,-212694.45,-212694.41,-212694.45,-209781.56,-212694.49,-212694.45,-215607.34
9945948.62,9946155.64,9945948.62,9945948.62,9945741.61,9945948.62,9945948.62,15906598.14,15906598.14,15906603.03,15906598.14,15906598.14,15906593.26,15906598.14,-247393.21,-247393.17,-247393.21,-244480.31,-247393.25,-247393.21,-250306.11
9945381.86,9945588.87,9945381.86,9945381.86,9945174.85,9945381.86,9945381.86,15865780.48,15865780.48,15865785.36,15865780.48,15865780.48,15865775.59,15865780.48,-281860.41,-281860.37,-281860.41,-278947.47,-281860.45,-281860.41,-284773.35
9944815.56,9945022.57,9944815.56,9944815.56,9944608.55,9944815.56,9944815.56,15836370.26,15836370.26,15836375.14,15836370.26,15836370.26,15836365.37,15836370.26,-316150.51,-316150.47,-316150.51,-313237.55,-316150.55,-316150.51,-319063.48
9944248.32,9944455.34,9944248.32,9944248.32,9944041.31,9944248.32,9944248.32,15846199.81,15846199.81,15846204.69,15846199.81,15846199.81,15846194.92,15846199.81,-350373.44,-350373.4,-350373.44,-347460.48,-350373.48,-350373.44,-353286.4
9943681.61,9943888.62,9943681.61,9943681.61,9943474.59,9943681.61,9943681.61,15830910.85,15830910.85,15830915.74,15830910.85,15830910.85,15830905.96,15830910.85,-384420.69,-384420.64,-384420.69,-381507.71,-384420.73,-384420.69,-387333.66
9943115.76,9943322.77,9943115.76,9943115.76,9942908.75,9943115.76,9943115.76,15808618.44,15808618.44,15808623.33,15808618.44,15808618.44,15808613.56,15808618.44,-418294.28,-418294.24,-418294.28,-415381.29,-418294.32,-418294.28,-421207.27
9942551.29,9942758.31,9942551.29,9942551.29,9942344.28,9942551.29,9942551.29,15766343.77,15766343.77,15766348.66,15766343.77,15766343.77,15766338.88,15766343.77,-451940.76,-451940.72,-451940.76,-449027.73,-451940.8,-451940.76,-454853.8
9941985.87,9942192.89,9941985.87,9941985.87,9941778.86,9941985.87,9941985.87,15772586.5,15772586.5,15772591.39,15772586.5,15772586.5,15772581.62,15772586.5,-485522.11,-485522.07,-485522.11,-482609.08,-485522.15,-485522.11,-488435.13
9941421.35,9941628.36,9941421.35,9941421.35,9941214.34,9941421.35,9941421.35,15756297.48,15756297.48,15756302.37,15756297.48,15756297.48,15756292.6,15756297.48,-518932.45,-518932.41,-518932.45,-516019.41,-518932.49,-518932.45,-521845.49
9940857.32,9941064.33,9940857.32,9940857.32,9940650.31,9940857.32,9940857.32,15733726.24,15733726.24,15733731.13,15733726.24,15733726.24,15733721.36,15733726.24,-552171.58,-552171.54,-552171.58,-549258.52,-552171.62,-552171.58,-555084.65
