64832,-603,1
64832,-603,1
64832,-603,1
64832,-603,1
64832,-603,1
64832,-601,1
64832,-603,1
64832,-600,1
64832,-601,1
64832,-600,1
64816,-600,1
64816,-600,1
64816,-601,1
64816,-600,1
64816,-600,1
64816,-599,1
64816,-599,1
64816,-601,1
64816,-599,1
64816,-599,1
64816,-599,1
64816,-600,1
64816,-599,1
64816,-599,1
64816,-601,1
64816,-599,1
64816,-598,1
64816,-598,1
64816,-600,1
64816,-598,1
64816,-597,1
64800,-599,1
64800,-599,1
64800,-599,1
64800,-599,1
64800,-599,1
64800,-598,1
64800,-599,1
64800,-599,1
64800,-598,1
64800,-598,1
64800,-598,1
64800,-599,1
64800,-599,1
64800,-598,1
64800,-598,1
64800,-599,1
64800,-599,1
64800,-597,1
64784,-598,1
64784,-599,1
64784,-599,1
64784,-597,1
64784,-598,1
64784,-598,1
64784,-596,1
64784,-597,1
64784,-597,1
64784,-599,1
64784,-599,1
64784,-599,1
64784,-598,1
64784,-598,1
64784,-598,1
64784,-599,1
64784,-599,1
64768,-598,1
64768,-599,1
64768,-599,1
64768,-598,1
64768,-599,1
64768,-599,1
64768,-598,1
64768,-599,1
64768,-599,1
64768,-598,1
64768,-599,1
64768,-599,1
64768,-598,1
64768,-598,1
64768,-599,1
64768,-597,1
64768,-598,1
64768,-596,1
64768,-598,1
64768,-599,1
64752,-599,1
64752,-599,1
64752,-598,1
64752,-598,1
64752,-599,1
64752,-598,1
64752,-598,1
64752,-599,1
64752,-597,1
64752,-597,1
64752,-598,1
64752,-598,1
64752,-598,1
64752,-596,1
64752,-598,1
64752,-597,1
64752,-599,1
64736,-597,1
64736,-597,1
64736,-598,1
64736,-599,1
64736,-597,1
64736,-598,1
64736,-599,1
64736,-597,1
64736,-598,1
64736,-598,1
64736,-598,1
64736,-597,1
64736,-598,1
64736,-598,1
64736,-599,1
64736,-598,1
64736,-597,1
64736,-598,1
64736,-596,1
64736,-597,1
64736,-596,1
64720,-597,1
64736,-597,1
64720,-596,1
64720,-598,1
64720,-598,1
64720,-599,1
64720,-598,1
64720,-599,1
64720,-598,1
64720,-598,1
64720,-599,1
64720,-598,1
64720,-598,1
64720,-597,1
64720,-598,1
64720,-597,1
64720,-598,1
64720,-597,1
64720,-598,1
64720,-597,1
64704,-598,1
64704,-597,1
64704,-597,1
64704,-597,1
64704,-598,1
64704,-599,1
64704,-597,1
64704,-597,1
64704,-599,1
64704,-599,1
64704,-598,1
64704,-599,1
64704,-599,1
64704,-598,1
64704,-598,1
64704,-599,1
64704,-599,1
64704,-598,1
64704,-599,1
64704,-598,1
64704,-598,1
64704,-598,1
64688,-599,1
64688,-598,1
64688,-597,1
64688,-597,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-597,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-598,1
64688,-596,1
64688,-596,1
64688,-597,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64688,-596,1
64672,-596,1
64672,-596,1
64672,-597,1
64672,-595,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-596,1
64672,-595,1
64672,-595,1
64672,-596,1
64672,-596,1
64672,-595,1
64672,-596,1
64672,-594,1
64672,-596,1
64672,-596,1
64656,-596,1
64672,-595,1
64672,-596,1
64656,-596,1
64656,-595,1
64656,-596,1
64656,-593,1
64656,-596,1
64656,-595,1
64656,-595,1
64656,-596,1
64656,-595,1
64656,-596,1
64656,-595,1
64656,-596,1
64656,-594,1
64656,-596,1
64656,-596,1
64656,-595,1
64656,-597,1
64656,-596,1
64656,-595,1
64656,-595,1
64656,-595,1
64656,-596,1
64640,-594,1
64640,-596,1
64640,-595,1
64640,-594,1
64640,-595,1
64640,-594,1
64640,-595,1
64640,-594,1
64640,-594,1
64640,-595,1
64640,-594,1
64640,-595,1
64640,-596,1
64640,-596,1
64640,-593,1
64640,-596,1
64640,-594,1
64640,-596,1
64640,-594,1
64640,-596,1
64640,-596,1
64640,-596,1
64640,-596,1
64624,-596,1
64624,-596,1
64624,-596,1
64624,-595,1
64624,-595,1
64624,-595,1
64624,-595,1
64624,-596,1
64624,-595,1
64624,-596,1
64624,-595,1
64624,-595,1
64624,-595,1
64624,-596,1
64624,-595,1
64624,-595,1
64624,-595,1
64624,-593,1
64624,-594,1
64624,-594,1
64624,-594,1
64624,-595,1
64624,-596,1
64624,-593,1
64624,-594,1
64624,-593,1
64624,-594,1
64624,-594,1
64624,-594,1
64624,-593,1
64624,-594,1
64624,-593,1
64624,-594,1
64608,-593,1
64608,-593,1
64608,-595,1
64608,-593,1
64608,-593,1
64608,-594,1
64608,-593,1
64608,-594,1
64608,-594,1
64608,-593,1
64608,-593,1
64608,-594,1
64608,-593,1
64608,-595,1
64608,-594,1
64608,-593,1
64608,-593,1
64608,-593,1
64608,-593,1
64608,-593,1
64608,-593,1
64608,-595,1
64608,-594,1
64592,-594,1
64608,-594,1
64592,-593,1
64592,-594,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-594,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-594,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-592,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64592,-593,1
64576,-593,1
64576,-592,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-594,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64576,-593,1
64560,-593,1
64576,-593,1
64560,-592,1
64560,-593,1
64560,-591,1
64576,-593,1
64576,-593,1
64560,-592,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-592,1
64560,-593,1
64560,-592,1
64560,-592,1
64560,-592,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-593,1
64560,-592,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-595,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-594,1
64544,-593,1
64544,-593,1
64544,-594,1
64544,-593,1
64544,-593,1
64544,-594,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-594,1
64544,-594,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-593,1
64544,-592,1
64544,-593,1
64544,-593,1
64544,-592,1
64544,-592,1
64528,-592,1
64544,-592,1
64544,-592,1
64544,-592,1
64528,-593,1
64528,-593,1
64528,-592,1
64528,-593,1
64528,-592,1
64528,-593,1
64528,-593,1
64528,-591,1
64528,-592,1
64528,-593,1
64528,-591,1
64528,-592,1
64528,-591,1
64528,-592,1
64528,-592,1
64528,-593,1
64528,-591,1
64528,-591,1
64528,-592,1
64528,-591,1
64528,-591,1
64528,-592,1
64528,-590,1
64528,-592,1
64528,-592,1
64528,-591,1
64528,-590,1
64528,-592,1
64528,-591,1
64528,-590,1
64512,-590,1
64528,-591,1
64512,-590,1
64512,-593,1
64512,-590,1
64512,-591,1
64512,-590,1
64512,-590,1
64512,-590,1
64512,-590,1
64512,-591,1
64512,-590,1
64512,-590,1
64512,-590,1
64512,-590,1
64512,-591,1
64512,-591,1
64512,-590,1
64512,-591,1
64512,-590,1
64512,-591,1
64512,-590,1
64512,-591,1
64512,-589,1
64512,-591,1
64512,-591,1
64512,-590,1
64512,-591,1
64512,-591,1
64512,-590,1
64512,-590,1
64512,-591,1
64512,-590,1
64496,-590,1
64512,-591,1
64512,-591,1
64496,-591,1
64512,-590,1
64512,-591,1
64512,-591,1
64496,-592,1
64496,-590,1
64496,-591,1
64496,-591,1
64496,-590,1
64496,-591,1
64496,-591,1
64496,-590,1
64496,-591,1
64496,-593,1
64496,-590,1
64496,-590,1
64496,-592,1
64496,-590,1
64496,-591,1
64496,-592,1
64496,-591,1
64496,-591,1
64496,-590,1
64496,-590,1
64496,-590,1
64496,-591,1
64496,-591,1
64496,-590,1
64496,-590,1
64496,-589,1
64496,-590,1
64496,-590,1
64496,-590,1
64496,-591,1
64496,-590,1
64496,-591,1
64480,-590,1
64496,-590,1
64480,-590,1
64480,-590,1
64480,-591,1
64480,-591,1
64480,-590,1
64480,-591,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-592,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-591,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-591,1
64480,-590,1
64480,-590,1
64480,-589,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-590,1
64480,-591,1
64480,-590,1
64480,-589,1
64480,-590,1
64464,-589,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-589,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-589,1
64464,-590,1
64464,-589,1
64464,-589,1
64464,-590,1
64464,-590,1
64464,-589,1
64464,-589,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-588,1
64464,-590,1
64464,-590,1
64464,-590,1
64464,-589,1
64464,-589,1
64464,-589,1
64464,-590,1
64464,-589,1
64448,-590,1
64464,-590,1
64464,-590,1
64448,-589,1
64464,-589,1
64448,-590,1
64448,-590,1
64448,-590,1
64448,-590,1
64448,-590,1
64448,-589,1
64448,-589,1
64448,-589,1
64448,-589,1
64448,-590,1
64448,-590,1
64448,-588,1
64448,-588,1
64448,-589,1
64448,-590,1
64448,-589,1
64448,-588,1
64448,-589,1
64448,-590,1
64448,-589,1
64448,-589,1
64448,-589,1
64448,-589,1
64448,-588,1
64448,-588,1
64448,-590,1
64448,-590,1
64448,-589,1
64448,-590,1
64448,-588,1
64448,-590,1
64448,-588,1
64448,-590,1
64448,-589,1
64448,-590,1
64448,-589,1
64432,-589,1
64448,-588,1
64432,-590,1
64432,-588,1
64432,-588,1
64432,-588,1
64432,-587,1
64432,-589,1
64432,-590,1
64432,-587,1
64432,-588,1
64432,-589,1
64432,-587,1
64432,-589,1
64432,-588,1
64432,-588,1
64432,-589,1
64432,-587,1
64432,-588,1
64432,-589,1
64432,-589,1
64432,-588,1
64432,-590,1
64432,-588,1
64432,-588,1
64432,-589,1
64432,-589,1
64432,-589,1
64432,-589,1
64432,-587,1
64432,-589,1
64432,-590,1
64432,-588,1
64432,-587,1
64432,-588,1
64432,-587,1
64432,-589,1
64432,-589,1
64432,-587,1
64432,-589,1
64432,-589,1
64416,-590,1
64432,-587,1
64416,-590,1
64416,-588,1
64416,-590,1
64416,-590,1
64416,-589,1
64416,-589,1
64416,-588,1
64416,-589,1
64416,-590,1
64416,-589,1
64416,-589,1
64416,-588,1
64416,-590,1
64416,-590,1
64416,-589,1
64416,-590,1
64416,-588,1
64416,-590,1
64416,-589,1
64416,-589,1
64416,-590,1
64416,-589,1
64416,-588,1
64416,-590,1
64416,-589,1
64416,-590,1
64416,-590,1
64416,-588,1
64416,-589,1
64416,-589,1
64416,-589,1
64416,-589,1
64416,-588,1
64416,-590,1
64416,-588,1
64400,-589,1
64400,-588,1
64400,-588,1
64400,-588,1
64400,-590,1
64416,-588,1
64400,-588,1
64400,-588,1
64400,-589,1
64400,-588,1
64400,-588,1
64400,-589,1
64400,-588,1
64400,-589,1
64400,-589,1
64400,-589,1
64400,-589,1
64400,-590,1
64400,-590,1
64400,-588,1
64400,-588,1
64400,-588,1
64400,-588,1
64400,-588,1
64400,-588,1
64400,-587,1
64400,-588,1
64400,-587,1
64400,-590,1
64400,-588,1
64400,-588,1
64400,-587,1
64400,-589,1
64400,-589,1
64400,-589,1
64400,-587,1
64400,-589,1
64400,-589,1
64400,-589,1
64400,-588,1
64400,-589,1
64400,-589,1
64400,-588,1
64384,-588,1
64400,-589,1
64384,-588,1
64384,-588,1
64384,-590,1
64384,-587,1
64384,-589,1
64384,-590,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-589,1
64384,-588,1
64384,-587,1
64384,-588,1
64384,-588,1
64384,-589,1
64384,-587,1
64384,-588,1
64384,-589,1
64384,-588,1
64384,-588,1
64384,-587,1
64384,-588,1
64384,-589,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-587,1
64384,-587,1
64384,-588,1
64384,-587,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-588,1
64384,-587,1
64384,-587,1
64368,-588,1
64368,-588,1
64368,-587,1
64368,-587,1
64368,-589,1
64368,-588,1
64368,-589,1
64368,-588,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-589,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-588,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-588,1
64368,-586,1
64368,-587,1
64368,-586,1
64368,-588,1
64368,-587,1
64368,-587,1
64368,-585,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-588,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64368,-587,1
64352,-587,1
64352,-587,1
64352,-589,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-586,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-586,1
64352,-587,1
64352,-587,1
64352,-585,1
64352,-586,1
64352,-586,1
64352,-587,1
64352,-586,1
64352,-587,1
64352,-585,1
64352,-587,1
64352,-587,1
64352,-586,1
64352,-587,1
64352,-586,1
64352,-586,1
64352,-586,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-586,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-587,1
64352,-586,1
64352,-585,1
64336,-585,1
64352,-586,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-585,1
64336,-585,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-585,1
64336,-585,1
64336,-587,1
64336,-586,1
64336,-586,1
64336,-586,1
64336,-586,1
64336,-587,1
64336,-586,1
64336,-587,1
64336,-587,1
64336,-588,1
64336,-588,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-588,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-587,1
64336,-585,1
64336,-587,1
64336,-586,1
64336,-586,1
64336,-587,1
64336,-587,1
64336,-586,1
64336,-586,1
64336,-586,1
64336,-587,1
64336,-587,1
64320,-587,1
64320,-585,1
64320,-587,1
64320,-586,1
64336,-586,1
64320,-585,1
64320,-587,1
64320,-586,1
64320,-586,1
64320,-585,1
64320,-586,1
64320,-587,1
64320,-585,1
64320,-586,1
64320,-587,1
64320,-584,1
64320,-585,1
64320,-585,1
64320,-584,1
64320,-584,1
64320,-584,1
64320,-584,1
64320,-585,1
64320,-585,1
64320,-585,1
64320,-584,1
64320,-585,1
64320,-585,1
64320,-586,1
64320,-586,1
64320,-583,1
64320,-584,1
64320,-584,1
64320,-584,1
64320,-584,1
64320,-584,1
64320,-585,1
64320,-585,1
64320,-585,1
64320,-585,1
64320,-586,1
64320,-584,1
64320,-586,1
64320,-585,1
64320,-585,1
64320,-585,1
64320,-584,1
64320,-583,1
64320,-584,1
64304,-585,1
64320,-586,1
64320,-586,1
64304,-584,1
64304,-586,1
64304,-584,1
64304,-585,1
64304,-585,1
64304,-584,1
64304,-584,1
64304,-585,1
64304,-586,1
64304,-584,1
64304,-585,1
64304,-585,1
64304,-584,1
64304,-585,1
64304,-586,1
64304,-584,1
64304,-584,1
64304,-584,1
64304,-583,1
