65232,-615,1,,3301.4,6000,1,,66660,9,1,,,66530,-43,,100,,,66095,-1,
65232,-614,1,,3302.3,6000,1,,66660,9,1,,,66520,-43,,100,,,66095,-1,
65216,-614,1,,3302.9,6000,1,,66660,9,1,,,66530,-43,,100,,,66095,-1,
65216,-614,1,,3304.1,6000,1,,66660,9,1,,,66520,-43,,100,,,66095,-1,
65216,-615,1,,3305.1,6000,1,,66660,9,1,,,66520,-42,,100,,,66095,-1,
65216,-614,1,,3305.7,6000,1,,66660,9,1,,,66530,-42,,100,,,66095,-1,
65216,-614,1,,3306.6,5999.62,1,,66660,9,1,,,66520,-42,,100,,,66096,0,
65216,-614,1,,3307.2,5999.62,1,,66660,9,1,,,66520,-43,,100,,,66096,0,
65200,-615,1,,3307.9,5999.62,1,,66660,9,1,,,66530,-43,,100,,,66096,0,
65200,-614,1,,3308.5,5999.62,1,,66660,9,1,,,66520,-44,,100,,,66096,0,
65200,-614,1,,3309.1,6000,1,,66660,9,1,,,66530,-43,,100,,,66096,0,
65200,-613,1,,3309.7,6000,1,,66660,9,1,,,66520,-43,,100,,,66096,0,
65200,-615,1,,3310.3,5999.62,1,,66660,9,1,,,66520,-42,,100,,,66094,0,
65200,-614,1,,3311,5999.62,1,,66660,9,1,,,66530,-43,,100,,,66094,0,
65200,-613,1,,3311.3,6000,1,,66660,9,1,,,66520,-43,,100,,,66094,0,
65200,-612,1,,3312.2,6000,1,,66660,9,1,,,66520,-41,,100,,,66094,0,
65184,-613,1,,3312.8,6000,1,,66660,9,1,,,66520,-42,,100,,,66094,0,
65184,-612,1,,3313.1,6000,1,,66660,9,1,,,66520,-43,,100,,,66094,0,
65184,-613,1,,3313.8,6000,1,,66660,9,1,,,66520,-42,,100,,,66094,0,
65184,-612,1,,3314.1,6000,1,,66660,9,1,,,66520,-42,,100,,,66097,0,
65184,-612,1,,3314.7,6000,1,,66660,9,1,,,66520,-41,,100,,,66097,0,
65184,-612,1,,3315,6000,1,,66660,9,1,,,66520,-42,,100,,,66097,0,
65184,-612,1,,3315.6,6000,1,,66660,9,1,,,66520,-41,,100,,,66097,0,
65184,-612,1,,3315.9,5999.62,1,,66660,9,1,,,66520,-42,,100,,,66097,0,
65168,-612,1,,3316.5,6000,1,,66660,9,1,,,66520,-42,,100,,,66097,0,
65168,-612,1,,3316.9,6000,1,,66660,9,1,,,66520,-41,,100,,,66095,0,
65168,-612,1,,3317.2,6000,1,,66660,9,1,,,66520,-41,,100,,,66095,0,
65168,-612,1,,3317.8,5999.62,1,,66660,9,1,,,66520,-42,,100,,,66095,0,
65168,-612,1,,3318.1,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65168,-612,1,,3318.4,6000,1,,66660,9,1,,,66520,-41,,100,,,66095,0,
65168,-612,1,,3319,5999.62,1,,66660,9,1,,,66520,-41,,100,,,66095,0,
65168,-612,1,,3319.6,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65152,-611,1,,3320,5999.62,1,,66660,9,1,,,66520,-41,,100,,,66094,-1,
65152,-612,1,,3320.3,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65152,-611,1,,3320.6,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65152,-611,1,,3320.9,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65152,-611,1,,3321.2,6000,1,,66660,9,1,,,66520,-42,,100,,,66094,-1,
65152,-610,1,,3321.5,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65152,-611,1,,3321.8,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65152,-611,1,,3322.1,6000,1,,66660,9,1,,,66520,-39,,100,,,66094,-1,
65136,-611,1,,3322.4,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65136,-610,1,,3322.7,6000,1,,66660,9,1,,,66520,-39,,100,,,66094,-1,
65136,-610,1,,3323.1,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65136,-611,1,,3323.4,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65136,-611,1,,3323.7,6000,1,,66660,9,1,,,66520,-40,,100,,,66094,-1,
65136,-610,1,,3324,6000,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65136,-611,1,,3324.3,6000,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65136,-610,1,,3324.6,6000,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65136,-609,1,,3324.9,6000,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65136,-609,1,,3325.2,6000,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65120,-609,1,,3325.5,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66095,0,
65120,-611,1,,3325.8,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65120,-611,1,,3325.8,6000,1,,66660,9,1,,,66520,-39,,100,,,66096,-1,
65120,-610,1,,3326.2,6000,1,,66660,9,1,,,66520,-40,,100,,,66096,-1,
65120,-611,1,,3326.5,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,-1,
65120,-610,1,,3326.8,6000,1,,66660,9,1,,,66520,-40,,100,,,66096,-1,
65120,-610,1,,3327.1,6000,1,,66660,9,1,,,66520,-38,,100,,,66096,-1,
65120,-611,1,,3327.1,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,-1,
65104,-610,1,,3327.7,6000,1,,66660,9,1,,,66520,-40,,100,,,66096,1,
65104,-611,1,,3328,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,1,
65104,-609,1,,3328.3,5999.62,1,,66660,9,1,,,66520,-38,,100,,,66096,1,
65104,-610,1,,3328.3,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,1,
65104,-610,1,,3328.6,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66096,1,
65104,-610,1,,3328.9,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,1,
65104,-611,1,,3328.9,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66096,1,
65104,-609,1,,3329.3,6000,1,,66660,9,1,,,66520,-39,,100,,,66094,0,
65088,-610,1,,3329.3,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66094,0,
65088,-610,1,,3329.6,6000,1,,66660,9,1,,,66520,-39,,100,,,66094,0,
65088,-610,1,,3329.9,6000,1,,66660,9,1,,,66520,-37,,100,,,66094,0,
65088,-609,1,,3329.9,6000,1,,66660,9,1,,,66520,-38,,100,,,66094,0,
65088,-609,1,,3330.2,6000,1,,66660,9,1,,,66520,-39,,100,,,66094,0,
65088,-610,1,,3330.5,5999.62,1,,66660,9,1,,,66520,-39,,100,,,66095,0,
65088,-609,1,,3330.5,5999.62,1,,66660,9,1,,,66520,-40,,100,,,66095,0,
65088,-610,1,,3330.8,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66095,0,
65088,-610,1,,3330.8,5999.62,1,,66660,9,1,,,66520,-38,,100,,,66095,0,
65088,-608,1,,3331.1,5999.62,1,,66660,9,1,,,66520,-38,,100,,,66095,0,
65088,-610,1,,3331.4,6000,1,,66660,9,1,,,66520,-39,,100,,,66095,0,
65072,-609,1,,3331.4,6000,1,,66660,9,1,,,66520,-37,,100,,,66095,0,
65072,-609,1,,3331.7,6000,1,,66660,9,1,,,66520,-38,,100,,,66095,0,
65072,-606,1,,3331.7,6000,1,,66660,9,1,,,66520,-38,,100,,,66095,0,
65072,-608,1,,3332,6000,1,,66660,9,1,,,66520,-38,,100,,,66095,0,
65072,-608,1,,3332,6000,1,,66660,9,1,,,66520,-37,,100,,,66095,0,
65072,-607,1,,3332.4,6000,1,,66660,9,1,,,66520,-37,,100,,,66095,0,
65072,-607,1,,3332.7,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66095,0,
65072,-606,1,,3332.7,6000,1,,66660,9,1,,,66520,-37,,100,,,66094,0,
65072,-607,1,,3333,6000,1,,66660,9,1,,,66520,-37,,100,,,66094,-1,
65072,-607,1,,3333,6000,1,,66660,9,1,,,66520,-37,,100,,,66094,-1,
65072,-606,1,,3333.3,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66094,-1,
65072,-607,1,,3333.3,6000,1,,66660,9,1,,,66520,-37,,100,,,66094,-1,
65072,-607,1,,3333.6,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66094,-1,
65056,-607,1,,3333.6,5999.62,1,,66660,9,1,,,66520,-38,,100,,,66094,-1,
65056,-606,1,,3333.9,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-606,1,,3333.9,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-607,1,,3334.2,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-608,1,,3334.2,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-608,1,,3334.2,6000,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-607,1,,3334.5,6000,1,,66660,9,1,,,66520,-37,,100,,,66096,-1,
65056,-607,1,,3334.5,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65056,-607,1,,3334.8,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65056,-607,1,,3334.8,5999.62,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65040,-607,1,,3334.8,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65040,-607,1,,3335.5,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65040,-607,1,,3335.5,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65040,-608,1,,3335.5,6000,1,,66660,9,1,,,66520,-36,,100,,,66096,-1,
65040,-606,1,,3335.8,6000,1,,66660,9,1,,,66520,-37,,100,,,66096,0,
65040,-606,1,,3335.8,6000,1,,66660,9,1,,,66520,-37,,100,,,66096,0,
65040,-607,1,,3336.1,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66091,-4,
65040,-607,1,,3336.1,6000,1,,66660,9,1,,,66520,-35,,100,,,66091,-6,
65040,-608,1,,3336.1,5999.62,1,,66660,9,1,,,66520,-36,,100,,,66090,-5,
65040,-606,1,,3336.4,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66091,-4,
65040,-608,1,,3336.4,6000,1,,66660,9,1,,,66520,-35,,100,,,66092,-4,
65024,-607,1,,3336.7,5999.62,1,,66660,9,1,,,66520,-35,,100,,,66091,-4,
65024,-607,1,,3336.7,6000,1,,66660,9,1,,,66520,-36,,100,,,66090,-3,
65024,-606,1,,3336.7,6000,1,,66660,9,1,,,66510,-35,,100,,,66091,-4,
65024,-608,1,,3337,6000,1,,66660,9,1,,,66520,-35,,100,,,66090,-4,
65024,-606,1,,3337,6000,1,,66660,9,1,,,66520,-35,,100,,,66090,-5,
65024,-606,1,,3337.3,6000,1,,66660,9,1,,,66520,-34,,100,,,66090,-4,
65024,-606,1,,3337.3,6000,1,,66660,9,1,,,66520,-36,,100,,,66088,-4,
65024,-606,1,,3337.3,6000,1,,66660,9,1,,,66520,-36,,100,,,66091,-4,
65024,-606,1,,3337.6,5999.62,1,,66660,9,1,,,66520,-34,,100,,,66089,-5,
65024,-606,1,,3337.6,5999.62,1,,66660,9,1,,,66520,-36,,100,,,66091,-4,
65024,-606,1,,3337.6,5999.62,1,,66660,9,1,,,66520,-36,,100,,,66088,-4,
65024,-606,1,,3337.9,5999.62,1,,66660,9,1,,,66520,-35,,100,,,66090,-4,
65008,-605,1,,3337.9,6000,1,,66660,9,1,,,66520,-35,,100,,,66090,-5,
65008,-606,1,,3337.9,6000,1,,66660,9,1,,,66520,-35,,100,,,66091,-4,
65008,-605,1,,3337.9,5999.62,1,,66660,9,1,,,66520,-36,,100,,,66089,-4,
65008,-606,1,,3338.2,5999.62,1,,66660,9,1,,,66520,-34,,100,,,66087,-6,
65008,-606,1,,3338.2,5999.62,1,,66660,9,1,,,66520,-37,,100,,,66088,-7,
65008,-606,1,,3338.2,5999.62,1,,66660,9,1,,,66520,-35,,100,,,66089,-8,
65008,-606,1,,3338.2,6000,1,,66660,9,1,,,66520,-36,,100,,,66089,-4,
65008,-606,1,,3338.2,6000,1,,66660,9,1,,,66510,-35,,100,,,66088,-7,
65008,-606,1,,3338.6,5999.62,1,,66660,9,1,,,66520,-34,,100,,,66085,-7,
65008,-606,1,,3338.6,5999.62,1,,66660,9,1,,,66510,-35,,100,,,66090,-6,
65008,-606,1,,3338.9,5999.62,1,,66660,9,1,,,66520,-35,,100,,,66092,-4,
65008,-606,1,,3338.9,5999.62,1,,66660,9,1,,,66520,-34,,100,,,66087,-7,
65008,-605,1,,3338.9,6000,1,,66660,9,1,,,66520,-35,,100,,,66088,-7,
64992,-606,1,,3339.2,5999.62,1,,66660,9,1,,,66520,-34,,100,,,66088,-7,
64992,-605,1,,3339.2,6000,1,,66660,9,1,,,66520,-35,,100,,,66088,-5,
64992,-605,1,,3339.2,6000,1,,66660,9,1,,,66520,-34,,100,,,66089,-3,
64992,-606,1,,3339.2,5999.62,1,,66650,0,1,,,66510,-33,,100,,,66087,-7,
64992,-606,1,,3339.2,5999.62,1,,66650,0,1,,,66510,-34,,100,,,66087,-7,
64992,-604,1,,3339.5,5999.62,1,,66650,0,1,,,66510,-33,,100,,,66091,-4,
64992,-605,1,,3339.5,6000,1,,66650,0,1,,,66510,-35,,100,,,66088,-5,
64992,-603,1,,3339.5,5999.62,1,,66650,0,1,,,66510,-33,,100,,,66087,-7,
64992,-606,1,,3339.8,5999.62,1,,66650,0,1,,,66510,-34,,100,,,66088,-7,
64992,-606,1,,3339.8,6000,1,,66650,0,1,,,66510,-34,,100,,,66088,-4,
64976,-606,1,,3339.8,6000,1,,66650,0,1,,,66520,-35,,100,,,66087,-7,
64976,-606,1,,3339.8,6000,1,,66650,0,1,,,66510,-34,,100,,,66085,-7,
64976,-606,1,,3339.8,6000,1,,66650,0,1,,,66520,-34,,100,,,66088,-5,
64976,-606,1,,3340.1,6000,1,,66650,0,1,,,66510,-34,,100,,,66089,-4,
64976,-605,1,,3340.1,5999.62,1,,66660,7,1,,,66510,-34,,100,,,66087,-4,
64976,-606,1,,3340.1,6000,1,,66650,7,1,,,66520,-34,,100,,,66087,-7,
64976,-606,1,,3340.1,6000,1,,66660,7,1,,,66510,-33,,100,,,66089,-8,
64976,-606,1,,3340.4,6000,1,,66660,7,1,,,66510,-34,,100,,,66088,-4,
64976,-606,1,,3340.4,6000,1,,66660,7,1,,,66510,-34,,100,,,66090,-3,
64976,-606,1,,3340.4,5999.62,1,,66660,6,1,,,66510,-34,,100,,,66085,-6,
64976,-606,1,,3340.4,6000,1,,66660,6,1,,,66510,-33,,100,,,66087,-7,
64976,-605,1,,3340.7,6000,1,,66660,7,1,,,66510,-33,,100,,,66091,-5,
64976,-606,1,,3340.7,6000,1,,66660,6,1,,,66510,-33,,100,,,66088,-5,
64960,-606,1,,3340.7,6000,1,,66660,7,1,,,66520,-33,,100,,,66086,-6,
64960,-606,1,,3340.7,6000,1,,66660,7,1,,,66510,-33,,100,,,66088,-7,
64960,-604,1,,3340.7,5999.62,1,,66660,5,1,,,66510,-32,,100,,,66088,-5,
64960,-605,1,,3341,5999.62,1,,66660,7,1,,,66510,-33,,100,,,66087,-6,
64960,-606,1,,3341,6000,1,,66660,7,1,,,66510,-34,,100,,,66087,-7,
64960,-607,1,,3341,5999.62,1,,66660,7,1,,,66510,-33,,100,,,66086,-6,
64960,-606,1,,3341,6000,1,,66660,7,1,,,66510,-32,,100,,,66089,-4,
64960,-605,1,,3341,6000,1,,66660,6,1,,,66510,-34,,100,,,66087,-4,
64960,-605,1,,3341.3,6000,1,,66660,7,1,,,66510,-34,,100,,,66087,-7,
64960,-606,1,,3341.3,5999.62,1,,66660,6,1,,,66510,-33,,100,,,66088,-8,
64960,-605,1,,3341.3,5999.62,1,,66660,7,1,,,66510,-32,,100,,,66089,-3,
64960,-603,1,,3341.3,5999.62,1,,66660,5,1,,,66510,-34,,100,,,66087,-4,
64960,-603,1,,3341.3,5999.62,1,,66660,6,1,,,66510,-34,,100,,,66086,-7,
64944,-603,1,,3341.7,6000,1,,66660,5,1,,,66510,-34,,100,,,66087,-8,
64944,-604,1,,3341.7,6000,1,,66660,7,1,,,66510,-32,,100,,,66088,-4,
64944,-604,1,,3341.7,5999.62,1,,66660,6,1,,,66510,-34,,100,,,66088,-5,
64944,-605,1,,3341.7,5999.62,1,,66660,6,1,,,66510,-32,,100,,,66086,-7,
64944,-604,1,,3341.7,5999.62,1,,66660,7,1,,,66510,-31,,100,,,66086,-7,
64944,-603,1,,3341.7,5999.62,1,,66660,5,1,,,66510,-32,,100,,,66089,-4,
64944,-604,1,,3342,5999.62,1,,66660,5,1,,,66510,-32,,100,,,66088,-4,
64944,-605,1,,3342,6000,1,,66660,6,1,,,66510,-33,,100,,,66085,-7,
64944,-603,1,,3342,5999.62,1,,66650,7,1,,,66520,-33,,100,,,66087,-7,
64944,-606,1,,3342,6000,1,,66660,6,1,,,66510,-33,,100,,,66089,-3,
64944,-603,1,,3342,6000,1,,66660,5,1,,,66520,-32,,100,,,66087,-4,
64944,-604,1,,3342.3,6000,1,,66660,5,1,,,66510,-31,,100,,,66086,-7,
64944,-603,1,,3342.3,5999.62,1,,66650,6,1,,,66510,-33,,100,,,66087,-6,
64944,-604,1,,3342.3,5999.62,1,,66660,7,1,,,66520,-32,,100,,,66089,-4,
64928,-603,1,,3342.3,6000,1,,66650,5,1,,,66520,-32,,100,,,66086,-4,
64928,-603,1,,3342.3,5999.62,1,,66650,4,1,,,66510,-31,,100,,,66087,-7,
64928,-604,1,,3342.3,6000,1,,66660,4,1,,,66510,-32,,100,,,66085,-7,
64928,-604,1,,3342.3,6000,1,,66660,4,1,,,66510,-32,,100,,,66088,-4,
64928,-603,1,,3342.3,6000,1,,66660,4,1,,,66510,-31,,100,,,65946,-174,
64928,-604,1,,3342.6,6000,1,,66650,4,1,,,66510,-32,,100,,,65894,-224,
64928,-604,1,,3342.6,5999.62,1,,66650,2,1,,,66510,-33,,100,,,65842,-271,
64928,-603,1,,3342.6,5999.62,1,,66660,4,1,,,66510,-33,,100,,,66064,-3,
64928,-604,1,,3342.6,6000,1,,66660,4,1,,,66510,-32,,100,,,66039,-39,
64928,-603,1,,3342.6,5999.62,1,,66650,4,1,,,66510,-32,,100,,,65987,-95,
64928,-603,1,,3342.6,6000,1,,66660,3,1,,,66510,-31,,100,,,65874,-237,
64928,-603,1,,3342.9,6000,1,,66660,4,1,,,66510,-31,,100,,,65803,-311,
64928,-603,1,,3342.9,6000,1,,66660,4,1,,,66510,-31,,100,,,65762,-344,
64928,-603,1,,3342.9,6000,1,,66650,4,1,,,66510,-32,,100,,,65700,-393,
64928,-603,1,,3342.9,5999.62,1,,66660,3,1,,,66510,-32,,100,,,65818,-244,
64912,-603,1,,3342.9,5999.62,1,,66650,3,1,,,66510,-31,,100,,,65586,-571,
64912,-603,1,,3342.9,5999.62,1,,66650,4,1,,,66510,-31,,100,,,65433,-669,
64912,-601,1,,3343.5,6000,1,,66650,3,1,,,66510,-31,,100,,,65346,-770,
64912,-604,1,,3343.5,6000,1,,66650,4,1,,,66510,-31,,100,,,65510,-550,
